,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,dayofweek,discomfort_index,peak,temp(difference),ideal,sticky,rainyday,temp_scaled,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,hw_0,hw_1,hw_2,hw_3,hw_4,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23
3934,2012-03-27 18:00:00,summer,0,1,1,17.22,21.21,17,6.0032,1,3,27,18,Tuesday,60.72,1,-3.99,1,0,0,0.41666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3935,2012-03-27 19:00:00,summer,0,1,1,17.22,21.21,17,14.929951836734663,1,3,27,19,Tuesday,60.72,0,-3.99,1,0,0,0.41666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3936,2012-03-27 20:00:00,summer,0,1,1,17.22,21.21,17,6.0032,1,3,27,20,Tuesday,60.72,0,-3.99,1,0,0,0.41666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3937,2012-03-27 21:00:00,summer,0,1,1,14.76,17.425,37,11.0014,1,3,27,21,Tuesday,58.37,0,-2.67,0,0,0,0.3541666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3938,2012-03-27 22:00:00,summer,0,1,1,14.76,17.425,37,8.9981,1,3,27,22,Tuesday,58.37,0,-2.67,0,0,0,0.3541666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3939,2012-03-27 23:00:00,summer,0,1,1,14.76,17.425,37,12.998,1,3,27,23,Tuesday,58.37,0,-2.67,0,0,0,0.3541666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3940,2012-03-28 00:00:00,summer,0,1,1,14.76,16.665,40,19.0012,1,3,28,0,Wednesday,58.38,0,-1.9,0,0,0,0.3541666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,2012-03-28 01:00:00,summer,0,1,1,14.76,16.665,46,19.9995,1,3,28,1,Wednesday,58.4,0,-1.9,0,0,0,0.3541666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,2012-03-28 02:00:00,summer,0,1,1,13.94,15.15,49,19.9995,1,3,28,2,Wednesday,57.35,0,-1.21,0,0,0,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,2012-03-28 03:00:00,summer,0,1,1,13.94,15.15,42,22.0028,1,3,28,3,Wednesday,57.38,0,-1.21,0,0,0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,2012-03-28 04:00:00,summer,0,1,1,14.76,16.665,43,19.9995,1,3,28,4,Wednesday,58.39,0,-1.9,0,0,0,0.3541666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,2012-03-28 05:00:00,summer,0,1,1,14.76,16.665,43,19.9995,1,3,28,5,Wednesday,58.39,0,-1.9,0,0,0,0.3541666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,2012-03-28 06:00:00,summer,0,1,1,14.76,16.665,46,23.9994,1,3,28,6,Wednesday,58.4,0,-1.9,0,0,0,0.3541666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,2012-03-28 07:00:00,summer,0,1,1,14.76,16.665,46,22.0028,1,3,28,7,Wednesday,58.4,0,-1.9,0,0,0,0.3541666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,2012-03-28 08:00:00,summer,0,1,1,15.58,19.695,46,23.9994,1,3,28,8,Wednesday,59.44,1,-4.12,1,0,0,0.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,2012-03-28 09:00:00,summer,0,1,1,16.4,20.455,43,30.0026,1,3,28,9,Wednesday,60.42,0,-4.06,0,0,0,0.3958333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,2012-03-28 10:00:00,summer,0,1,1,18.86,22.725,41,27.9993,1,3,28,10,Wednesday,63.37,0,-3.87,1,0,0,0.4583333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,2012-03-28 11:00:00,summer,0,1,1,20.5,24.24,42,26.0027,1,3,28,11,Wednesday,65.42,0,-3.74,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3952,2012-03-28 12:00:00,summer,0,1,2,22.14,25.76,39,23.9994,1,3,28,12,Wednesday,67.2,1,-3.62,0,0,0,0.5416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3953,2012-03-28 13:00:00,summer,0,1,1,22.96,26.515,43,22.0028,1,3,28,13,Wednesday,68.52,1,-3.56,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3954,2012-03-28 14:00:00,summer,0,1,1,25.42,31.06,38,23.9994,1,3,28,14,Wednesday,71.02,0,-5.64,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3955,2012-03-28 15:00:00,summer,0,1,2,25.42,31.06,41,19.9995,1,3,28,15,Wednesday,71.35,0,-5.64,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3956,2012-03-28 16:00:00,summer,0,1,3,25.42,31.06,43,6.0032,1,3,28,16,Wednesday,71.56,0,-5.64,0,0,1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3957,2012-03-28 17:00:00,summer,0,1,1,24.6,30.305,60,15.0013,1,3,28,17,Wednesday,72.26,1,-5.7,0,0,0,0.6041666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3958,2012-03-28 18:00:00,summer,0,1,1,24.6,30.305,60,15.0013,1,3,28,18,Wednesday,72.26,1,-5.7,0,0,0,0.6041666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3959,2012-03-28 19:00:00,summer,0,1,1,24.6,31.06,56,12.998,1,3,28,19,Wednesday,71.86,0,-6.46,0,0,0,0.6041666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3960,2012-03-28 20:00:00,summer,0,1,1,24.6,31.06,56,19.9995,1,3,28,20,Wednesday,71.86,0,-6.46,0,0,0,0.6041666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3961,2012-03-28 21:00:00,summer,0,1,1,23.78,27.275,60,16.9979,1,3,28,21,Wednesday,71.11,0,-3.49,0,0,0,0.5833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3962,2012-03-28 22:00:00,summer,0,1,1,22.96,26.515,64,8.9981,1,3,28,22,Wednesday,70.29,0,-3.56,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3963,2012-03-28 23:00:00,summer,0,1,1,22.14,25.76,68,8.9981,1,3,28,23,Wednesday,69.41,0,-3.62,0,0,0,0.5416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3964,2012-03-29 00:00:00,summer,0,1,1,22.14,25.76,68,12.998,1,3,29,0,Thursday,69.41,0,-3.62,0,0,0,0.5416666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,2012-03-29 01:00:00,summer,0,1,1,22.96,26.515,60,8.9981,1,3,29,1,Thursday,69.96,0,-3.56,0,0,0,0.5625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,2012-03-29 02:00:00,summer,0,1,1,24.6,30.305,28,19.9995,1,3,29,2,Thursday,69.04,0,-5.7,0,0,0,0.6041666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,2012-03-29 03:00:00,summer,0,1,1,23.78,27.275,28,16.9979,1,3,29,3,Thursday,68.15,0,-3.49,0,0,0,0.5833333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,2012-03-29 04:00:00,summer,0,1,1,21.32,25.0,36,16.9979,1,3,29,4,Thursday,66.02,0,-3.68,1,0,0,0.5208333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,2012-03-29 05:00:00,summer,0,1,1,20.5,24.24,45,15.0013,1,3,29,5,Thursday,65.6,0,-3.74,1,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,2012-03-29 06:00:00,summer,0,1,1,18.86,22.725,59,16.9979,1,3,29,6,Thursday,64.16,0,-3.87,1,0,0,0.4583333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,2012-03-29 07:00:00,summer,0,1,1,18.86,22.725,51,23.9994,1,3,29,7,Thursday,63.81,0,-3.87,1,0,0,0.4583333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,2012-03-29 08:00:00,summer,0,1,1,18.86,22.725,47,27.9993,1,3,29,8,Thursday,63.63,1,-3.87,1,0,0,0.4583333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,2012-03-29 09:00:00,summer,0,1,1,19.68,23.485,48,27.9993,1,3,29,9,Thursday,64.73,0,-3.8,1,0,0,0.4791666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,2012-03-29 10:00:00,summer,0,1,1,18.86,22.725,47,30.0026,1,3,29,10,Thursday,63.63,0,-3.87,0,0,0,0.4583333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,2012-03-29 11:00:00,summer,0,1,1,20.5,24.24,45,27.9993,1,3,29,11,Thursday,65.6,0,-3.74,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3976,2012-03-29 12:00:00,summer,0,1,1,20.5,24.24,42,32.9975,1,3,29,12,Thursday,65.42,1,-3.74,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3977,2012-03-29 13:00:00,summer,0,1,1,18.86,22.725,44,22.0028,1,3,29,13,Thursday,63.5,1,-3.87,1,0,0,0.4583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3978,2012-03-29 14:00:00,summer,0,1,1,20.5,24.24,42,23.9994,1,3,29,14,Thursday,65.42,0,-3.74,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3979,2012-03-29 15:00:00,summer,0,1,1,21.32,25.0,39,23.9994,1,3,29,15,Thursday,66.22,0,-3.68,1,0,0,0.5208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3980,2012-03-29 16:00:00,summer,0,1,1,21.32,25.0,36,22.0028,1,3,29,16,Thursday,66.02,0,-3.68,1,0,0,0.5208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3981,2012-03-29 17:00:00,summer,0,1,1,21.32,25.0,38,26.0027,1,3,29,17,Thursday,66.16,1,-3.68,1,0,0,0.5208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3982,2012-03-29 18:00:00,summer,0,1,1,20.5,24.24,39,19.9995,1,3,29,18,Thursday,65.24,1,-3.74,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3983,2012-03-29 19:00:00,summer,0,1,1,19.68,23.485,39,19.0012,1,3,29,19,Thursday,64.26,0,-3.8,1,0,0,0.4791666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3984,2012-03-29 20:00:00,summer,0,1,1,18.86,22.725,38,19.9995,1,3,29,20,Thursday,63.24,0,-3.87,1,0,0,0.4583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3985,2012-03-29 21:00:00,summer,0,1,1,18.04,21.97,44,19.0012,1,3,29,21,Thursday,62.48,0,-3.93,1,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3986,2012-03-29 22:00:00,summer,0,1,1,17.22,21.21,44,19.0012,1,3,29,22,Thursday,61.46,0,-3.99,1,0,0,0.41666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3987,2012-03-29 23:00:00,summer,0,1,1,17.22,21.21,47,19.9995,1,3,29,23,Thursday,61.54,0,-3.99,1,0,0,0.41666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3988,2012-03-30 00:00:00,summer,0,1,1,16.4,20.455,47,19.9995,1,3,30,0,Friday,60.49,0,-4.06,1,0,0,0.3958333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,2012-03-30 01:00:00,summer,0,1,1,15.58,19.695,50,19.0012,1,3,30,1,Friday,59.48,0,-4.12,1,0,0,0.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,2012-03-30 02:00:00,summer,0,1,1,14.76,16.665,53,19.9995,1,3,30,2,Friday,58.42,0,-1.9,0,0,0,0.3541666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,2012-03-30 03:00:00,summer,0,1,1,13.94,16.665,61,8.9981,1,3,30,3,Friday,57.29,0,-2.72,0,0,0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,2012-03-30 04:00:00,summer,0,1,1,13.94,17.425,53,6.0032,1,3,30,4,Friday,57.33,0,-3.49,0,0,0,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,2012-03-30 05:00:00,summer,0,1,1,13.12,16.665,61,6.0032,1,3,30,5,Friday,56.13,0,-3.54,0,0,0,0.3125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,2012-03-30 06:00:00,summer,0,1,1,13.12,16.665,57,8.9981,1,3,30,6,Friday,56.18,0,-3.54,0,0,0,0.3125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,2012-03-30 07:00:00,summer,0,1,1,13.12,15.91,57,11.0014,1,3,30,7,Friday,56.18,0,-2.79,0,0,0,0.3125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,2012-03-30 08:00:00,summer,0,1,1,13.12,15.91,66,11.0014,1,3,30,8,Friday,56.06,1,-2.79,0,0,0,0.3125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,2012-03-30 09:00:00,summer,0,1,1,13.94,16.665,57,11.0014,1,3,30,9,Friday,57.31,0,-2.72,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,2012-03-30 10:00:00,summer,0,1,2,14.76,18.18,57,7.0015,1,3,30,10,Friday,58.43,0,-3.42,0,0,0,0.3541666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,2012-03-30 11:00:00,summer,0,1,2,14.76,18.94,53,14.9220505050505,1,3,30,11,Friday,58.42,0,-4.18,0,0,0,0.3541666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,2012-03-30 12:00:00,summer,0,1,2,15.58,19.695,54,14.9220505050505,1,3,30,12,Friday,59.53,1,-4.12,1,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4001,2012-03-30 13:00:00,summer,0,1,3,16.4,20.455,50,17.017529824561393,1,3,30,13,Friday,60.55,1,-4.06,1,0,1,0.3958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4002,2012-03-30 14:00:00,summer,0,1,3,16.4,20.455,54,17.017529824561393,1,3,30,14,Friday,60.63,0,-4.06,1,0,1,0.3958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4003,2012-03-30 15:00:00,summer,0,1,3,17.22,21.21,54,17.017529824561393,1,3,30,15,Friday,61.73,0,-3.99,1,0,1,0.41666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4004,2012-03-30 16:00:00,summer,0,1,3,16.4,20.455,62,19.0012,1,3,30,16,Friday,60.78,0,-4.06,1,0,1,0.3958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4005,2012-03-30 17:00:00,summer,0,1,2,16.4,20.455,62,15.0013,1,3,30,17,Friday,60.78,1,-4.06,1,0,0,0.3958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4006,2012-03-30 18:00:00,summer,0,1,1,17.22,21.21,54,12.998,1,3,30,18,Friday,61.73,1,-3.99,1,0,0,0.41666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4007,2012-03-30 19:00:00,summer,0,1,1,16.4,20.455,62,15.0013,1,3,30,19,Friday,60.78,0,-4.06,1,0,0,0.3958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4008,2012-03-30 20:00:00,summer,0,1,1,16.4,20.455,62,11.0014,1,3,30,20,Friday,60.78,0,-4.06,1,0,0,0.3958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4009,2012-03-30 21:00:00,summer,0,1,1,15.58,19.695,66,8.9981,1,3,30,21,Friday,59.66,0,-4.12,1,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4010,2012-03-30 22:00:00,summer,0,1,1,14.76,17.425,71,11.0014,1,3,30,22,Friday,58.48,0,-2.67,0,0,0,0.3541666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4011,2012-03-30 23:00:00,summer,0,1,1,14.76,18.94,71,14.929951836734663,1,3,30,23,Friday,58.48,0,-4.18,0,0,0,0.3541666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
