datetime,holiday,workingday,atemp,humidity,windspeed,casual,registered,count,rainyday,ideal,sticky,peak,temp(difference),discomfort_index,hour_0,hour_1,hour_2,hour_3,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hw_0,hw_1,hw_2,hw_3,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23,year_2012,dayofweek_0,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,season_2,season_3,season_4,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2011-10-05 08:00:00,0,1,0.5423425439087146,0.63,0.1547944028755893,26,441,467,0,1,0,1,0.14010900929785186,0.5900064061499039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 09:00:00,0,1,0.5593466830741693,0.6,0.27447116016292217,32,187,219,0,0,0,0,0.14203270278935556,0.6100790091821483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 10:00:00,0,1,0.5762389529030093,0.56,0.3921955065037446,30,103,133,0,0,0,0,0.14395639628085927,0.6275891522528295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 11:00:00,0,1,0.6779281798858933,0.46,0.25489423203258443,32,138,170,0,0,0,0,0.050977877524847726,0.6538543668588511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 12:00:00,0,1,0.6779281798858933,0.43,0.31375640520299575,34,180,214,0,0,0,1,0.07726835524206477,0.6690155882980996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 13:00:00,0,1,0.6779281798858933,0.41000000000000003,0.17645513073183552,30,189,219,0,0,0,1,0.10355883295928181,0.6856715780482597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 14:00:00,0,1,0.6779281798858933,0.41000000000000003,0.25489423203258443,34,156,190,0,0,0,0,0.10355883295928181,0.6856715780482597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 15:00:00,0,1,0.6779281798858933,0.47000000000000003,0.25489423203258443,35,147,182,0,0,0,0,0.10355883295928181,0.7006192611573779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 16:00:00,0,1,0.6779281798858933,0.47000000000000003,0.31375640520299575,37,245,282,0,0,0,0,0.10355883295928181,0.7006192611573779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 17:00:00,0,1,0.6779281798858933,0.47000000000000003,0.21560898699251088,66,525,591,0,0,0,1,0.10355883295928181,0.7006192611573779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 18:00:00,0,1,0.6779281798858933,0.53,0.09801602943108662,57,536,593,0,0,0,1,0.050977877524847726,0.6688020499679693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 19:00:00,0,1,0.5932430920684639,0.56,0.058730784391013036,40,334,374,0,0,0,0,0.1462007053542802,0.6515054452274182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 20:00:00,0,1,0.5423425439087146,0.77,0.09801602943108662,18,228,246,0,1,0,0,0.14010900929785186,0.6102925475122786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 21:00:00,0,1,0.5253384047432598,0.8200000000000001,0.01957692813033768,28,173,201,0,1,0,0,0.13818531580634819,0.5891522528293828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 22:00:00,0,1,0.5423425439087146,0.72,0.1547944028755893,20,134,154,0,1,0,0,0.14010900929785186,0.6030322442878496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-05 23:00:00,0,1,0.5253384047432598,0.77,0.01957692813033768,9,64,73,0,1,0,0,0.13818531580634819,0.5827461029254751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 00:00:00,0,1,0.5253384047432598,0.72,0.13716988569176194,6,34,40,0,1,0,0,0.13818531580634819,0.5763399530215675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 01:00:00,0,1,0.5084461349144199,0.63,0.13716988569176194,5,17,22,0,1,0,0,0.1362616223148445,0.5398248985692934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 02:00:00,0,1,0.4914419957489652,0.67,0.13716988569176194,2,8,10,0,1,0,0,0.13401731324142352,0.5184710655562675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 03:00:00,0,1,0.47454972592012523,0.67,0.17645513073183552,1,4,5,0,1,0,0,0.13209361974991984,0.49263292761050603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 04:00:00,0,1,0.47454972592012523,0.62,0.25489423203258443,0,5,5,0,1,0,0,0.13209361974991984,0.4887892376681614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 05:00:00,0,1,0.45754558675467055,0.62,0.13716988569176194,0,24,24,0,1,0,0,0.13016992625841614,0.4638052530429214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 06:00:00,0,1,0.4406533169258306,0.66,0.13716988569176194,4,110,114,0,1,0,0,0.1279256171849952,0.44052957505872314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 07:00:00,0,1,0.45754558675467055,0.62,0.13716988569176194,15,287,302,0,1,0,0,0.13016992625841614,0.4638052530429214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 08:00:00,0,1,0.47454972592012523,0.62,0.09801602943108662,20,437,457,0,1,0,1,0.13209361974991984,0.4887892376681614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 09:00:00,0,1,0.4914419957489652,0.63,0.13716988569176194,20,188,208,0,1,0,0,0.13401731324142352,0.5146273756139227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 10:00:00,0,1,0.5423425439087146,0.52,0.1547944028755893,24,105,129,0,1,0,0,0.14010900929785186,0.5739910313901345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 11:00:00,0,1,0.5593466830741693,0.49,0.1547944028755893,29,115,144,0,0,0,0,0.14203270278935556,0.5923553277813368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 12:00:00,0,1,0.5762389529030093,0.49,0.0,46,180,226,0,0,0,1,0.14395639628085927,0.6149903907751443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 13:00:00,0,1,0.5762389529030093,0.46,0.0,33,158,191,0,0,0,1,0.14395639628085927,0.6096519325218878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 14:00:00,0,1,0.5932430920684639,0.43,0.0,56,139,195,0,0,0,0,0.1462007053542802,0.6258808456117876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 15:00:00,0,1,0.5932430920684639,0.46,0.058730784391013036,62,157,219,0,0,0,0,0.1462007053542802,0.6316463805253044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 16:00:00,0,1,0.5932430920684639,0.49,0.13716988569176194,51,272,323,0,0,0,0,0.1462007053542802,0.6376254537689517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 17:00:00,0,1,0.5762389529030093,0.52,0.058730784391013036,63,505,568,0,0,0,1,0.14395639628085927,0.6203288490284006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 18:00:00,0,1,0.5593466830741693,0.64,0.0,59,479,538,0,0,0,1,0.14203270278935556,0.6166986974161862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 19:00:00,0,1,0.5423425439087146,0.59,0.01957692813033768,38,305,343,0,1,0,0,0.14010900929785186,0.584240871236387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 20:00:00,0,1,0.5253384047432598,0.77,0.01957692813033768,29,231,260,0,1,0,0,0.13818531580634819,0.5827461029254751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 21:00:00,0,1,0.4914419957489652,0.88,0.0,34,161,195,0,1,0,0,0.13401731324142352,0.537903053598121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 22:00:00,0,1,0.4914419957489652,0.8200000000000001,0.1547944028755893,24,124,148,0,1,0,0,0.13401731324142352,0.5323510570147342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-06 23:00:00,0,1,0.47454972592012523,0.88,0.0,18,81,99,0,1,0,0,0.13209361974991984,0.5084347640401453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 00:00:00,0,1,0.47454972592012523,0.88,0.1547944028755893,19,48,67,0,1,0,0,0.13209361974991984,0.5084347640401453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 01:00:00,0,1,0.47454972592012523,0.88,0.1547944028755893,3,25,28,0,1,0,0,0.13209361974991984,0.5084347640401453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 02:00:00,0,1,0.45754558675467055,0.88,0.1547944028755893,0,5,5,0,1,0,0,0.13016992625841614,0.47918001281229994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 03:00:00,0,1,0.4406533169258306,0.87,0.1547944028755893,1,9,10,0,1,0,0,0.1279256171849952,0.44928464659406375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 04:00:00,0,1,0.4406533169258306,0.87,0.01957692813033768,0,5,5,0,1,0,0,0.1279256171849952,0.44928464659406375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 05:00:00,0,1,0.45754558675467055,0.8200000000000001,0.1547944028755893,3,24,27,0,1,0,0,0.13016992625841614,0.4755498612000856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 06:00:00,0,1,0.45754558675467055,0.88,0.1547944028755893,3,84,87,0,1,0,0,0.13016992625841614,0.47918001281229994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 07:00:00,0,1,0.45754558675467055,0.9400000000000001,0.1547944028755893,5,237,242,0,1,0,0,0.13016992625841614,0.48259662609438403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 08:00:00,0,1,0.4914419957489652,0.8200000000000001,0.1547944028755893,31,386,417,0,1,0,1,0.13401731324142352,0.5323510570147342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 09:00:00,0,1,0.5084461349144199,0.77,0.1547944028755893,34,207,241,0,1,0,0,0.1362616223148445,0.5551996583386719,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 10:00:00,0,1,0.5423425439087146,0.68,0.0,48,126,174,0,1,0,0,0.14010900929785186,0.5972667093743328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 11:00:00,0,1,0.5762389529030093,0.63,0.1547944028755893,80,150,230,0,0,0,0,0.14395639628085927,0.6401879137305145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 12:00:00,0,1,0.6779281798858933,0.53,0.1547944028755893,61,174,235,0,0,0,1,0.050977877524847726,0.6688020499679693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 13:00:00,0,1,0.6779281798858933,0.46,0.1547944028755893,95,210,305,0,0,0,1,0.050977877524847726,0.6538543668588511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 14:00:00,0,1,0.6779281798858933,0.5,0.1547944028755893,77,179,256,0,0,0,0,0.07726835524206477,0.685244501387999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 15:00:00,0,1,0.6779281798858933,0.41000000000000003,0.1547944028755893,68,202,270,0,0,0,0,0.12984931067649888,0.7070254110612856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 16:00:00,0,1,0.6779281798858933,0.44,0.1547944028755893,73,346,419,0,0,0,0,0.10355883295928181,0.6931454196028187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 17:00:00,0,1,0.6779281798858933,0.56,0.21560898699251088,101,462,563,0,0,0,1,0.050977877524847726,0.6754217382020072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 18:00:00,0,1,0.5762389529030093,0.6,0.0,94,371,465,0,0,0,1,0.14395639628085927,0.634849455477258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 19:00:00,0,1,0.5762389529030093,0.52,0.1547944028755893,51,243,294,0,0,0,0,0.14395639628085927,0.6203288490284006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 20:00:00,0,1,0.5593466830741693,0.49,0.1547944028755893,30,167,197,0,0,0,0,0.14203270278935556,0.5923553277813368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 21:00:00,0,1,0.5253384047432598,0.68,0.1547944028755893,22,144,166,0,1,0,0,0.13818531580634819,0.5712150330984412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 22:00:00,0,1,0.5253384047432598,0.68,0.1547944028755893,27,119,146,0,1,0,0,0.13818531580634819,0.5712150330984412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07 23:00:00,0,1,0.5253384047432598,0.63,0.1547944028755893,23,113,136,0,1,0,0,0.13818531580634819,0.5648088831945336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-08 00:00:00,0,0,0.5084461349144199,0.72,0.1547944028755893,17,72,89,0,1,0,0,0.1362616223148445,0.5496476617552851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-08 01:00:00,0,0,0.4914419957489652,0.8200000000000001,0.1547944028755893,14,51,65,0,1,0,0,0.13401731324142352,0.5323510570147342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
