,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dayofweek,discomfort_index,peak,temp(difference),ideal,sticky,rainyday,temp_scaled,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,hw_0,hw_1,hw_2,hw_3,hw_4,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23
5486,2012-01-03 17:00:00,spring,0,1,1,5.74,5.305,26,31.0009,4,241,245,1,1,3,17,Tuesday,48.71,1,0.44,0,0,0,0.12244897959183676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5487,2012-01-03 18:00:00,spring,0,1,1,5.74,4.545,26,35.0008,10,214,224,1,1,3,18,Tuesday,48.71,1,1.2,0,0,0,0.12244897959183676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5488,2012-01-03 19:00:00,spring,0,1,1,4.92,4.545,28,27.9993,4,152,156,1,1,3,19,Tuesday,47.65,0,0.38,0,0,0,0.10204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5489,2012-01-03 20:00:00,spring,0,1,1,4.92,6.06,33,16.9979,0,115,115,1,1,3,20,Tuesday,47.17,0,-1.14,0,0,0,0.10204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5490,2012-01-03 21:00:00,spring,0,1,1,4.1,5.305,36,15.0013,2,66,68,1,1,3,21,Tuesday,45.93,0,-1.2,0,0,0,0.08163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5491,2012-01-03 22:00:00,spring,0,1,1,4.1,5.305,46,16.9979,0,33,33,1,1,3,22,Tuesday,44.91,0,-1.2,0,0,0,0.08163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5492,2012-01-03 23:00:00,spring,0,1,1,4.1,3.79,46,26.0027,0,18,18,1,1,3,23,Tuesday,44.91,0,0.31,0,0,0,0.08163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5493,2012-01-04 00:00:00,spring,0,1,1,3.28,3.03,42,22.0028,0,9,9,1,1,4,0,Wednesday,44.31,0,0.25,0,0,0,0.061224489795918366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5494,2012-01-04 01:00:00,spring,0,1,1,1.64,1.515,38,19.9995,0,3,3,1,1,4,1,Wednesday,42.81,0,0.12,0,0,0,0.02040816326530612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,2012-01-04 02:00:00,spring,0,1,1,0.82,0.76,34,19.0012,0,1,1,1,1,4,2,Wednesday,42.38,0,0.06,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5496,2012-01-04 03:00:00,spring,0,1,1,0.82,0.76,34,19.0012,0,1,1,1,1,4,3,Wednesday,42.38,0,0.06,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5497,2012-01-04 04:00:00,spring,0,1,1,0.82,2.275,41,12.998,0,2,2,1,1,4,4,Wednesday,41.43,0,-1.46,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5498,2012-01-04 05:00:00,spring,0,1,1,0.82,2.275,41,12.998,0,14,14,1,1,4,5,Wednesday,41.43,0,-1.46,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5499,2012-01-04 06:00:00,spring,0,1,1,0.82,2.275,41,11.0014,0,59,59,1,1,4,6,Wednesday,41.43,0,-1.46,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,2012-01-04 07:00:00,spring,0,1,1,0.82,2.275,44,12.998,1,151,152,1,1,4,7,Wednesday,41.03,0,-1.46,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,2012-01-04 08:00:00,spring,0,1,1,0.82,3.03,44,8.9981,5,310,315,1,1,4,8,Wednesday,41.03,1,-2.21,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,2012-01-04 09:00:00,spring,0,1,1,1.64,3.03,45,8.9981,7,173,180,1,1,4,9,Wednesday,41.92,0,-1.39,0,0,0,0.02040816326530612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5503,2012-01-04 10:00:00,spring,0,1,1,2.46,5.305,45,17.191688136645883,7,57,64,1,1,4,10,Wednesday,42.95,0,-2.84,0,0,0,0.04081632653061225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5504,2012-01-04 11:00:00,spring,0,1,2,3.28,6.06,42,6.0032,6,40,46,1,1,4,11,Wednesday,44.31,0,-2.78,0,0,0,0.061224489795918366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5505,2012-01-04 12:00:00,spring,0,1,2,4.1,5.305,46,12.998,9,75,84,1,1,4,12,Wednesday,44.91,1,-1.2,0,0,0,0.08163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5506,2012-01-04 13:00:00,spring,0,1,2,5.74,6.06,43,16.9979,9,82,91,1,1,4,13,Wednesday,47.24,1,-0.32,0,0,0,0.12244897959183676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5507,2012-01-04 14:00:00,spring,0,1,2,5.74,6.06,46,16.9979,6,69,75,1,1,4,14,Wednesday,46.99,0,-0.32,0,0,0,0.12244897959183676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5508,2012-01-04 15:00:00,spring,0,1,2,7.38,7.575,37,22.0028,9,81,90,1,1,4,15,Wednesday,49.69,0,-0.2,0,0,0,0.163265306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5509,2012-01-04 16:00:00,spring,0,1,2,7.38,8.335,40,19.0012,8,123,131,1,1,4,16,Wednesday,49.48,0,-0.96,0,0,0,0.163265306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5510,2012-01-04 17:00:00,spring,0,1,2,8.2,9.85,40,12.998,9,272,281,1,1,4,17,Wednesday,50.47,1,-1.65,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5511,2012-01-04 18:00:00,spring,0,1,2,8.2,10.605,37,8.9981,9,280,289,1,1,4,18,Wednesday,50.65,1,-2.41,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5512,2012-01-04 19:00:00,spring,0,1,2,8.2,11.365,40,7.0015,2,182,184,1,1,4,19,Wednesday,50.47,0,-3.17,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5513,2012-01-04 20:00:00,spring,0,1,2,8.2,9.85,40,12.998,2,121,123,1,1,4,20,Wednesday,50.47,0,-1.65,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5514,2012-01-04 21:00:00,spring,0,1,2,8.2,12.88,44,14.455550641025626,2,88,90,1,1,4,21,Wednesday,50.22,0,-4.68,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5515,2012-01-04 22:00:00,spring,0,1,2,8.2,11.365,47,6.0032,4,48,52,1,1,4,22,Wednesday,50.04,0,-3.17,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5516,2012-01-04 23:00:00,spring,0,1,2,8.2,11.365,44,7.0015,0,32,32,1,1,4,23,Wednesday,50.22,0,-3.17,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5517,2012-01-05 00:00:00,spring,0,1,2,9.02,11.365,47,12.998,1,13,14,1,1,5,0,Thursday,51.08,0,-2.35,0,0,0,0.20408163265306123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5518,2012-01-05 01:00:00,spring,0,1,1,8.2,11.365,51,6.0032,0,5,5,1,1,5,1,Thursday,49.79,0,-3.17,0,0,0,0.18367346938775508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5519,2012-01-05 02:00:00,spring,0,1,1,8.2,11.365,51,6.0032,0,4,4,1,1,5,2,Thursday,49.79,0,-3.17,0,0,0,0.18367346938775508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5520,2012-01-05 03:00:00,spring,0,1,1,8.2,12.88,61,17.191688136645883,0,4,4,1,1,5,3,Thursday,49.17,0,-4.68,0,0,0,0.18367346938775508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,2012-01-05 04:00:00,spring,0,1,2,8.2,11.365,59,6.0032,0,5,5,1,1,5,4,Thursday,49.29,0,-3.17,0,0,0,0.18367346938775508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,2012-01-05 05:00:00,spring,0,1,2,8.2,11.365,59,6.0032,0,26,26,1,1,5,5,Thursday,49.29,0,-3.17,0,0,0,0.18367346938775508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,2012-01-05 06:00:00,spring,0,1,2,8.2,10.605,75,8.9981,0,78,78,1,1,5,6,Thursday,48.31,0,-2.41,0,0,0,0.18367346938775508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,2012-01-05 07:00:00,spring,0,1,2,8.2,11.365,69,6.0032,3,212,215,1,1,5,7,Thursday,48.68,0,-3.17,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,2012-01-05 08:00:00,spring,0,1,2,8.2,12.88,75,14.455550641025626,11,377,388,1,1,5,8,Thursday,48.31,1,-4.68,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,2012-01-05 09:00:00,spring,0,1,2,9.02,13.635,69,14.455550641025626,7,220,227,1,1,5,9,Thursday,49.9,0,-4.62,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,2012-01-05 10:00:00,spring,0,1,2,9.84,12.88,52,6.0032,5,81,86,1,1,5,10,Thursday,51.9,0,-3.04,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,2012-01-05 11:00:00,spring,0,1,1,12.3,16.665,49,17.191688136645883,6,78,84,1,1,5,11,Thursday,55.22,0,-4.36,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5529,2012-01-05 12:00:00,spring,0,1,1,12.3,14.395,49,16.9979,6,114,120,1,1,5,12,Thursday,55.22,1,-2.09,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5530,2012-01-05 13:00:00,spring,0,1,1,13.94,15.15,42,19.9995,6,112,118,1,1,5,13,Thursday,57.38,1,-1.21,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5531,2012-01-05 14:00:00,spring,0,1,1,13.94,15.91,39,19.0012,13,104,117,1,1,5,14,Thursday,57.4,0,-1.97,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5532,2012-01-05 15:00:00,spring,0,1,1,14.76,16.665,34,19.0012,6,113,119,1,1,5,15,Thursday,58.36,0,-1.9,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5533,2012-01-05 16:00:00,spring,0,1,1,14.76,16.665,34,19.0012,19,178,197,1,1,5,16,Thursday,58.36,0,-1.9,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5534,2012-01-05 17:00:00,spring,0,1,2,14.76,17.425,34,12.998,19,393,412,1,1,5,17,Thursday,58.36,1,-2.67,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5535,2012-01-05 18:00:00,spring,0,1,1,13.94,16.665,36,11.0014,9,374,383,1,1,5,18,Thursday,57.41,1,-2.72,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5536,2012-01-05 19:00:00,spring,0,1,1,13.94,17.425,34,6.0032,10,255,265,1,1,5,19,Thursday,57.42,0,-3.49,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5537,2012-01-05 20:00:00,spring,0,1,1,12.3,16.665,49,17.191688136645883,5,172,177,1,1,5,20,Thursday,55.22,0,-4.36,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5538,2012-01-05 21:00:00,spring,0,1,1,10.66,13.635,60,8.9981,9,88,97,1,1,5,21,Thursday,52.69,0,-2.97,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5539,2012-01-05 22:00:00,spring,0,1,1,10.66,12.88,60,11.0014,1,70,71,1,1,5,22,Thursday,52.69,0,-2.22,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5540,2012-01-05 23:00:00,spring,0,1,1,9.84,12.88,70,7.0015,4,56,60,1,1,5,23,Thursday,51.08,0,-3.04,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5541,2012-01-06 00:00:00,spring,0,1,1,9.02,12.88,75,6.0032,1,24,25,1,1,6,0,Friday,49.58,0,-3.86,0,0,0,0.20408163265306123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542,2012-01-06 01:00:00,spring,0,1,1,9.02,13.635,75,17.191688136645883,2,6,8,1,1,6,1,Friday,49.58,0,-4.62,0,0,0,0.20408163265306123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5543,2012-01-06 02:00:00,spring,0,1,1,9.02,11.365,69,11.0014,2,3,5,1,1,6,2,Friday,49.9,0,-2.35,0,0,0,0.20408163265306123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5544,2012-01-06 03:00:00,spring,0,1,1,9.02,12.12,69,7.0015,1,3,4,1,1,6,3,Friday,49.9,0,-3.1,0,0,0,0.20408163265306123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545,2012-01-06 04:00:00,spring,0,1,1,9.02,11.365,69,8.9981,0,3,3,1,1,6,4,Friday,49.9,0,-2.35,0,0,0,0.20408163265306123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,2012-01-06 05:00:00,spring,0,1,2,8.2,10.605,80,8.9981,0,13,13,1,1,6,5,Friday,48.0,0,-2.41,0,0,0,0.18367346938775508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5547,2012-01-06 06:00:00,spring,0,1,2,9.02,12.12,73,7.0015,1,69,70,1,1,6,6,Friday,49.69,0,-3.1,0,0,0,0.20408163265306123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5548,2012-01-06 07:00:00,spring,0,1,2,9.84,14.395,65,14.455550641025626,4,201,205,1,1,6,7,Friday,51.31,0,-4.56,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,2012-01-06 08:00:00,spring,0,1,1,9.84,12.12,70,8.9981,11,436,447,1,1,6,8,Friday,51.08,1,-2.28,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5550,2012-01-06 09:00:00,spring,0,1,1,9.84,12.12,70,11.0014,4,237,241,1,1,6,9,Friday,51.08,0,-2.28,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,2012-01-06 10:00:00,spring,0,1,1,10.66,12.88,65,12.998,14,102,116,1,1,6,10,Friday,52.5,0,-2.22,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5552,2012-01-06 11:00:00,spring,0,1,1,12.3,15.15,56,11.0014,8,130,138,1,1,6,11,Friday,55.07,0,-2.85,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5553,2012-01-06 12:00:00,spring,0,1,1,14.76,16.665,50,16.9979,23,168,191,1,1,6,12,Friday,58.41,1,-1.9,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5554,2012-01-06 13:00:00,spring,0,1,1,16.4,20.455,43,19.0012,16,188,204,1,1,6,13,Friday,60.42,1,-4.06,1,0,0,0.38775510204081626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5555,2012-01-06 14:00:00,spring,0,1,1,18.86,22.725,36,12.998,26,152,178,1,1,6,14,Friday,63.15,0,-3.87,1,0,0,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5556,2012-01-06 15:00:00,spring,0,1,1,21.32,25.0,27,16.9979,44,178,222,1,1,6,15,Friday,65.41,0,-3.68,1,0,0,0.5102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5557,2012-01-06 16:00:00,spring,0,1,1,21.32,25.0,27,19.0012,35,259,294,1,1,6,16,Friday,65.41,0,-3.68,1,0,0,0.5102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5558,2012-01-06 17:00:00,spring,0,1,1,18.86,22.725,36,15.0013,20,456,476,1,1,6,17,Friday,63.15,1,-3.87,1,0,0,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5559,2012-01-06 18:00:00,spring,0,1,1,20.5,24.24,29,16.9979,28,391,419,1,1,6,18,Friday,64.64,1,-3.74,1,0,0,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5560,2012-01-06 19:00:00,spring,0,1,1,18.86,22.725,33,19.0012,11,261,272,1,1,6,19,Friday,63.02,0,-3.87,1,0,0,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
