datetime,holiday,workingday,atemp,humidity,windspeed,rainyday,ideal,sticky,peak,temp(difference),discomfort_index,hour_0,hour_1,hour_2,hour_3,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hw_0,hw_1,hw_2,hw_3,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23,year_2012,dayofweek_0,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,season_2,season_3,season_4,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,log_count
2011-10-12 15:00:00,0,1,0.5593466830741693,0.9400000000000001,0.21560898699251088,1,0,0,0,0.14203270278935556,0.6653854366858852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.828641396489095
2011-10-12 16:00:00,0,1,0.5762389529030093,0.88,0.17645513073183552,0,0,0,0,0.14395639628085927,0.685244501387999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.02535169073515
2011-10-12 17:00:00,0,1,0.5593466830741693,0.9400000000000001,0.17645513073183552,1,0,0,1,0.14203270278935556,0.6653854366858852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.529429087511423
2011-10-12 18:00:00,0,1,0.5593466830741693,0.9400000000000001,0.058730784391013036,1,0,0,1,0.14203270278935556,0.6653854366858852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.153291594497779
2011-10-12 19:00:00,0,1,0.5593466830741693,0.9400000000000001,0.058730784391013036,1,0,0,0,0.14203270278935556,0.6653854366858852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.700480365792417
2011-10-12 20:00:00,0,1,0.5593466830741693,0.9400000000000001,0.01957692813033768,1,0,0,0,0.14203270278935556,0.6653854366858852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.51085950651685
2011-10-12 21:00:00,0,1,0.5593466830741693,1.0,0.01957692813033768,1,0,0,0,0.14203270278935556,0.675208199871877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.430816798843313
2011-10-12 22:00:00,0,1,0.5593466830741693,0.9400000000000001,0.0,1,0,0,0,0.14203270278935556,0.6653854366858852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.784189633918261
2011-10-12 23:00:00,0,1,0.5593466830741693,0.9400000000000001,0.0,1,0,0,0,0.14203270278935556,0.6653854366858852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.007333185232471
2011-10-13 00:00:00,0,1,0.5593466830741693,0.9400000000000001,0.058730784391013036,0,0,0,0,0.14203270278935556,0.6653854366858852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.772588722239781
2011-10-13 01:00:00,0,1,0.5593466830741693,0.9400000000000001,0.14743084039618723,0,0,0,0,0.14203270278935556,0.6653854366858852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.5649493574615367
2011-10-13 02:00:00,0,1,0.5593466830741693,0.9400000000000001,0.14743084039618723,0,0,0,0,0.14203270278935556,0.6653854366858852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.6094379124341003
2011-10-13 03:00:00,0,1,0.5593466830741693,1.0,0.13716988569176194,0,0,0,0,0.14203270278935556,0.675208199871877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.9459101490553132
2011-10-13 04:00:00,0,1,0.5593466830741693,1.0,0.01957692813033768,0,0,0,0,0.14203270278935556,0.675208199871877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0794415416798357
2011-10-13 05:00:00,0,1,0.5593466830741693,1.0,0.01957692813033768,0,0,0,0,0.14203270278935556,0.675208199871877,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.8903717578961645
2011-10-13 06:00:00,0,1,0.5593466830741693,1.0,0.0,1,0,0,0,0.14203270278935556,0.675208199871877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.970291913552122
2011-10-13 07:00:00,0,1,0.5593466830741693,1.0,0.058730784391013036,1,0,0,0,0.14203270278935556,0.675208199871877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.406719247264253
2011-10-13 08:00:00,0,1,0.5593466830741693,1.0,0.0,1,0,0,1,0.14203270278935556,0.675208199871877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.3471075307174685
2011-10-13 09:00:00,0,1,0.5762389529030093,1.0,0.01957692813033768,1,0,0,0,0.14395639628085927,0.7068118727311553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.700480365792417
2011-10-13 10:00:00,0,1,0.5762389529030093,1.0,0.058730784391013036,1,0,0,0,0.14395639628085927,0.7068118727311553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.248495242049359
2011-10-13 11:00:00,0,1,0.6271395010627586,0.8300000000000001,0.14743084039618723,0,0,0,0,0.1500480923372876,0.761904761904762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.442651256490317
2011-10-13 12:00:00,0,1,0.610135361897304,0.88,0.14743084039618723,0,0,0,1,0.17441487656300098,0.7734358317317959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.663439094112067
2011-10-13 13:00:00,0,1,0.6271395010627586,0.8300000000000001,0.09801602943108662,0,0,0,1,0.17633857005450465,0.7905188981422165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.093750200806762
2011-10-13 14:00:00,0,1,0.6610359100570533,0.78,0.13716988569176194,0,0,0,0,0.15389547932029496,0.8056801195814648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.897839799950911
2011-10-13 15:00:00,0,1,0.6610359100570533,0.78,0.13716988569176194,0,0,0,0,0.15389547932029496,0.8056801195814648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.049856007249537
2011-10-13 16:00:00,0,1,0.6779281798858933,0.74,0.17645513073183552,0,0,0,0,0.12984931067649888,0.7950032030749518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.6240175061873385
2011-10-13 17:00:00,0,1,0.6271395010627586,0.8300000000000001,0.21560898699251088,1,0,0,1,0.1500480923372876,0.761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.173786103901937
2011-10-13 18:00:00,0,1,0.6271395010627586,0.8300000000000001,0.21560898699251088,1,0,0,1,0.1500480923372876,0.761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.594711379601839
2011-10-13 19:00:00,0,1,0.6271395010627586,0.8300000000000001,0.09801602943108662,0,0,0,0,0.1500480923372876,0.761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.327876168789581
2011-10-13 20:00:00,0,1,0.6271395010627586,0.8300000000000001,0.25489423203258443,0,0,0,0,0.1500480923372876,0.761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.204006687076795
2011-10-13 21:00:00,0,1,0.6271395010627586,0.8300000000000001,0.13716988569176194,0,0,0,0,0.1500480923372876,0.761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.820281565605037
2011-10-13 22:00:00,0,1,0.6271395010627586,0.8300000000000001,0.13716988569176194,0,0,0,0,0.1500480923372876,0.761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.74493212836325
2011-10-13 23:00:00,0,1,0.5932430920684639,0.88,0.13716988569176194,0,0,0,0,0.1462007053542802,0.7144992526158446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.871201010907891
2011-10-14 00:00:00,0,1,0.5932430920684639,0.9400000000000001,0.0,0,0,0,0,0.1462007053542802,0.726457399103139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.6888794541139363
2011-10-14 01:00:00,0,1,0.5932430920684639,0.9400000000000001,0.058730784391013036,0,0,0,0,0.1462007053542802,0.726457399103139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.2188758248682006
2011-10-14 02:00:00,0,1,0.5762389529030093,0.9400000000000001,0.09801602943108662,0,0,0,0,0.14395639628085927,0.695921417894512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.9459101490553132
2011-10-14 03:00:00,0,1,0.5762389529030093,0.9400000000000001,0.058730784391013036,0,0,0,0,0.14395639628085927,0.695921417894512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0794415416798357
2011-10-14 04:00:00,0,1,0.5762389529030093,0.9400000000000001,0.13716988569176194,0,0,0,0,0.14395639628085927,0.695921417894512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.1972245773362196
2011-10-14 05:00:00,0,1,0.5762389529030093,0.9400000000000001,0.09801602943108662,0,0,0,0,0.14395639628085927,0.695921417894512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.8903717578961645
2011-10-14 06:00:00,0,1,0.5762389529030093,0.88,0.13716988569176194,1,0,0,0,0.14395639628085927,0.685244501387999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.553876891600541
2011-10-14 07:00:00,0,1,0.5762389529030093,0.88,0.13716988569176194,1,0,0,0,0.14395639628085927,0.685244501387999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.997212273764115
2011-10-14 08:00:00,0,1,0.5762389529030093,0.9,0.09801602943108662,0,0,0,1,0.14395639628085927,0.6886611146700835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.3471075307174685
2011-10-14 09:00:00,0,1,0.5762389529030093,0.9400000000000001,0.17645513073183552,0,0,0,0,0.14395639628085927,0.695921417894512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.198497031265826
2011-10-14 10:00:00,0,1,0.5593466830741693,0.88,0.3529102614636711,1,0,0,0,0.14203270278935556,0.6557762118300235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.836281906951478
2011-10-14 11:00:00,0,1,0.5423425439087146,0.88,0.09801602943108662,1,1,0,0,0.14010900929785186,0.6263079222720479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.477336814478207
2011-10-14 12:00:00,0,1,0.5423425439087146,0.88,0.09801602943108662,1,1,0,1,0.14010900929785186,0.6263079222720479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331
2011-10-14 13:00:00,0,1,0.5762389529030093,0.73,0.3529102614636711,0,0,0,1,0.14395639628085927,0.6581251334614563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.890349128221754
2011-10-14 14:00:00,0,1,0.6779281798858933,0.43,0.3529102614636711,0,0,0,0,0.07726835524206477,0.6690155882980996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.056245805348308
2011-10-14 15:00:00,0,1,0.6779281798858933,0.43,0.25489423203258443,0,0,0,0,0.07726835524206477,0.6690155882980996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.442417710521793
2011-10-14 16:00:00,0,1,0.6779281798858933,0.43,0.17645513073183552,0,0,0,0,0.050977877524847726,0.6474482169549435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.84354441703136
2011-10-14 17:00:00,0,1,0.5932430920684639,0.46,0.43134936276441993,0,0,0,1,0.1462007053542802,0.6316463805253044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.1779441140506
2011-10-14 18:00:00,0,1,0.5593466830741693,0.39,0.25489423203258443,0,0,0,1,0.14203270278935556,0.575912876361307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.049733455231958
2011-10-14 19:00:00,0,1,0.5593466830741693,0.39,0.31375640520299575,0,0,0,0,0.14203270278935556,0.575912876361307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.517452896464707
2011-10-14 20:00:00,0,1,0.5423425439087146,0.42,0.13716988569176194,0,1,0,0,0.14010900929785186,0.5594704249412771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.2832037287379885
2011-10-14 21:00:00,0,1,0.5253384047432598,0.45,0.13716988569176194,0,1,0,0,0.13818531580634819,0.5417467435404654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.187385805840755
2011-10-14 22:00:00,0,1,0.4914419957489652,0.59,0.17645513073183552,0,1,0,0,0.13401731324142352,0.5109972240017083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.969813299576001
2011-10-14 23:00:00,0,1,0.4914419957489652,0.59,0.09801602943108662,0,1,0,0,0.13401731324142352,0.5109972240017083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.564348191467836
2011-10-15 00:00:00,0,0,0.4914419957489652,0.55,0.01957692813033768,0,1,0,0,0.13401731324142352,0.5071535340593637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.672828834461906
2011-10-15 01:00:00,0,0,0.4914419957489652,0.55,0.21560898699251088,0,1,0,0,0.13401731324142352,0.5071535340593637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.30406509320417
2011-10-15 02:00:00,0,0,0.4914419957489652,0.59,0.13716988569176194,0,1,0,0,0.13401731324142352,0.5109972240017083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.04305126783455
2011-10-15 03:00:00,0,0,0.47454972592012523,0.62,0.13716988569176194,0,1,0,0,0.13209361974991984,0.4887892376681614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.1780538303479458
2011-10-15 04:00:00,0,0,0.45754558675467055,0.67,0.058730784391013036,0,1,0,0,0.13016992625841614,0.46679478966474497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.9459101490553132
2011-10-15 05:00:00,0,0,0.45754558675467055,0.71,0.09801602943108662,0,1,0,0,0.13016992625841614,0.4691437112961777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0794415416798357
2011-10-15 06:00:00,0,0,0.4406533169258306,0.71,0.1547944028755893,0,1,0,0,0.1279256171849952,0.4426649583600256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.044522437723423
2011-10-15 07:00:00,0,0,0.4406533169258306,0.76,0.01957692813033768,0,1,0,0,0.1279256171849952,0.4448003416613283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.060443010546419
