datetime,holiday,workingday,atemp,humidity,windspeed,log_count,rainyday,ideal,sticky,peak,temp(difference),discomfort_index,hour_0,hour_1,hour_2,hour_3,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hw_0,hw_1,hw_2,hw_3,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23,year_2012,dayofweek_0,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,season_2,season_3,season_4,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2011-10-16 05:00:00,0,0,0.45754558675467055,0.54,0.09801602943108662,2.0794415416798357,0,1,0,0,0.13016992625841614,0.4591074097800555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 06:00:00,0,0,0.42364917776037586,0.66,0.09801602943108662,2.3978952727983707,0,1,0,0,0.1260019236934915,0.4149049754430921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 07:00:00,0,0,0.4406533169258306,0.62,0.058730784391013036,3.8918202981106265,0,1,0,0,0.1279256171849952,0.438821268417681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 08:00:00,0,0,0.47454972592012523,0.62,0.13716988569176194,4.605170185988092,0,1,0,0,0.13209361974991984,0.4887892376681614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 09:00:00,0,0,0.5253384047432598,0.45,0.17645513073183552,5.25227342804663,0,1,0,0,0.13818531580634819,0.5417467435404654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 10:00:00,0,0,0.5593466830741693,0.45,0.21560898699251088,5.8522024797744745,0,0,0,1,0.14203270278935556,0.5857356395472987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 11:00:00,0,0,0.5762389529030093,0.35000000000000003,0.25489423203258443,5.934894195619588,0,0,0,1,0.14395639628085927,0.5897928678197736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 12:00:00,0,0,0.5932430920684639,0.35000000000000003,0.21560898699251088,6.09807428216624,0,0,0,1,0.1462007053542802,0.6100790091821483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 13:00:00,0,0,0.6779281798858933,0.35000000000000003,0.27447116016292217,6.0844994130751715,0,0,0,1,0.050977877524847726,0.6301516122143925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 14:00:00,0,0,0.6779281798858933,0.4,0.27447116016292217,6.137727054086234,0,0,0,1,0.050977877524847726,0.6410420670510356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 15:00:00,0,0,0.6779281798858933,0.35000000000000003,0.3921955065037446,6.023447592961033,0,0,0,1,0.07726835524206477,0.650437753576767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 16:00:00,0,0,0.6779281798858933,0.46,0.3921955065037446,6.1463292576688975,0,0,0,1,0.050977877524847726,0.6538543668588511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 17:00:00,0,0,0.5932430920684639,0.49,0.49021153593483124,6.0063531596017325,0,0,0,1,0.1462007053542802,0.6376254537689517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 18:00:00,0,0,0.5762389529030093,0.49,0.4706346078044935,5.796057750765372,0,0,0,1,0.14395639628085927,0.6149903907751443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 19:00:00,0,0,0.5593466830741693,0.52,0.3921955065037446,5.455321115357702,0,0,0,1,0.14203270278935556,0.5972667093743328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 20:00:00,0,0,0.5593466830741693,0.52,0.49021153593483124,5.187385805840755,0,0,0,0,0.14203270278935556,0.5972667093743328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 21:00:00,0,0,0.5593466830741693,0.52,0.3921955065037446,4.634728988229636,0,0,0,0,0.14203270278935556,0.5972667093743328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 22:00:00,0,0,0.5762389529030093,0.49,0.43134936276441993,4.875197323201151,0,0,0,0,0.14395639628085927,0.6149903907751443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-16 23:00:00,0,0,0.5762389529030093,0.52,0.43134936276441993,4.143134726391533,0,0,0,0,0.14395639628085927,0.6203288490284006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 00:00:00,0,1,0.5593466830741693,0.56,0.31375640520299575,3.6375861597263857,0,0,0,0,0.14203270278935556,0.6036728592782404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 01:00:00,0,1,0.5762389529030093,0.54,0.3921955065037446,2.8903717578961645,0,0,0,0,0.14395639628085927,0.6239590006406152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 02:00:00,0,1,0.5762389529030093,0.54,0.3921955065037446,2.0794415416798357,0,0,0,0,0.14395639628085927,0.6239590006406152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 03:00:00,0,1,0.5762389529030093,0.49,0.13716988569176194,1.0986122886681098,0,0,0,0,0.14395639628085927,0.6149903907751443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 04:00:00,0,1,0.5423425439087146,0.59,0.09801602943108662,1.791759469228055,0,1,0,0,0.14010900929785186,0.584240871236387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 05:00:00,0,1,0.5253384047432598,0.63,0.27447116016292217,3.4011973816621555,0,1,0,0,0.13818531580634819,0.5648088831945336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 06:00:00,0,1,0.5253384047432598,0.55,0.21560898699251088,4.74493212836325,0,1,0,0,0.13818531580634819,0.5545590433482811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 07:00:00,0,1,0.5253384047432598,0.55,0.09801602943108662,5.736572297479192,0,1,0,0,0.13818531580634819,0.5545590433482811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 08:00:00,0,1,0.5253384047432598,0.51,0.21560898699251088,6.028278520230698,0,1,0,1,0.13818531580634819,0.5494341234251549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 09:00:00,0,1,0.5253384047432598,0.45,0.25489423203258443,5.332718793265369,0,1,0,0,0.13818531580634819,0.5417467435404654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 10:00:00,0,1,0.5423425439087146,0.45,0.09801602943108662,4.912654885736052,0,1,0,0,0.14010900929785186,0.563741191543882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 11:00:00,0,1,0.5762389529030093,0.43,0.1547944028755893,5.117993812416755,0,0,0,0,0.14395639628085927,0.604099935938501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 12:00:00,0,1,0.5762389529030093,0.4,0.0,5.327876168789581,0,0,0,1,0.14395639628085927,0.5987614776852445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 13:00:00,0,1,0.5762389529030093,0.46,0.0,5.327876168789581,0,0,0,1,0.14395639628085927,0.6096519325218878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 14:00:00,0,1,0.5932430920684639,0.49,0.13716988569176194,5.117993812416755,0,0,0,0,0.1462007053542802,0.6376254537689517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 15:00:00,0,1,0.5762389529030093,0.6,0.21560898699251088,5.342334251964811,0,0,0,0,0.14395639628085927,0.634849455477258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 16:00:00,0,1,0.5932430920684639,0.56,0.21560898699251088,5.713732805509369,0,0,0,0,0.1462007053542802,0.6515054452274182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 17:00:00,0,1,0.5762389529030093,0.64,0.058730784391013036,6.431331081933479,0,0,0,1,0.14395639628085927,0.6418962203715569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 18:00:00,0,1,0.5762389529030093,0.6,0.1547944028755893,6.251903883165888,0,0,0,1,0.14395639628085927,0.634849455477258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 19:00:00,0,1,0.5593466830741693,0.68,0.01957692813033768,5.811140992976701,0,0,0,0,0.14203270278935556,0.6231048473200939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 20:00:00,0,1,0.5423425439087146,0.77,0.01957692813033768,5.438079308923196,0,1,0,0,0.14010900929785186,0.6102925475122786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 21:00:00,0,1,0.5253384047432598,0.77,0.01957692813033768,5.181783550292085,0,1,0,0,0.13818531580634819,0.5827461029254751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 22:00:00,0,1,0.5253384047432598,0.77,0.1547944028755893,4.653960350157523,0,1,0,0,0.13818531580634819,0.5827461029254751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-17 23:00:00,0,1,0.5084461349144199,0.88,0.14743084039618723,4.143134726391533,0,1,0,0,0.1362616223148445,0.5673713431560966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 00:00:00,0,1,0.5084461349144199,0.8200000000000001,0.1547944028755893,3.4657359027997265,0,1,0,0,0.1362616223148445,0.5607516549220585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 01:00:00,0,1,0.4914419957489652,0.88,0.14743084039618723,2.4849066497880004,0,1,0,0,0.13401731324142352,0.537903053598121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 02:00:00,0,1,0.47454972592012523,0.9400000000000001,0.0,1.791759469228055,0,1,0,0,0.13209361974991984,0.513132607303011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 03:00:00,0,1,0.47454972592012523,0.9400000000000001,0.0,0.6931471805599453,0,1,0,0,0.13209361974991984,0.513132607303011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 04:00:00,0,1,0.47454972592012523,0.9400000000000001,0.01957692813033768,1.6094379124341003,0,1,0,0,0.13209361974991984,0.513132607303011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 05:00:00,0,1,0.4914419957489652,0.88,0.14743084039618723,3.091042453358316,0,1,0,0,0.13401731324142352,0.537903053598121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 06:00:00,0,1,0.4914419957489652,0.8200000000000001,0.0,4.700480365792417,0,1,0,0,0.13401731324142352,0.5323510570147342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 07:00:00,0,1,0.4914419957489652,0.88,0.0,5.834810737062605,0,1,0,0,0.13401731324142352,0.537903053598121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 08:00:00,0,1,0.5253384047432598,0.77,0.0,6.214608098422191,0,1,0,1,0.13818531580634819,0.5827461029254751,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 09:00:00,0,1,0.5423425439087146,0.77,0.0,5.429345628954441,0,1,0,0,0.14010900929785186,0.6102925475122786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 10:00:00,0,1,0.5762389529030093,0.68,0.14743084039618723,4.634728988229636,0,0,0,0,0.14395639628085927,0.6491565235959854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 11:00:00,0,1,0.6779281798858933,0.49,0.01957692813033768,4.997212273764115,0,0,0,0,0.050977877524847726,0.660260516762759,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 12:00:00,0,1,0.6779281798858933,0.43,0.0,5.308267697401205,0,0,0,1,0.07726835524206477,0.6690155882980996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 13:00:00,0,1,0.6779281798858933,0.38,0.13716988569176194,5.393627546352362,0,0,0,1,0.10355883295928181,0.6781977364937005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 14:00:00,0,1,0.6779281798858933,0.41000000000000003,0.09801602943108662,5.135798437050262,0,0,0,0,0.07726835524206477,0.6645312833653639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 15:00:00,0,1,0.6779281798858933,0.5,0.13716988569176194,5.327876168789581,0,0,0,0,0.07726835524206477,0.685244501387999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 16:00:00,0,1,0.6779281798858933,0.5700000000000001,0.21560898699251088,5.720311776607412,0,0,0,0,0.07726835524206477,0.7014734144778988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 17:00:00,0,1,0.6610359100570533,0.6,0.058730784391013036,6.439350371100098,0,0,0,1,0.07534466175056106,0.6839632714072178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 18:00:00,0,1,0.5762389529030093,0.68,0.01957692813033768,6.3473892096560105,0,0,0,1,0.14395639628085927,0.6491565235959854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 19:00:00,0,1,0.5762389529030093,0.6,0.01957692813033768,5.762051382780177,0,0,0,0,0.14395639628085927,0.634849455477258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 20:00:00,0,1,0.5593466830741693,0.64,0.09801602943108662,5.429345628954441,0,0,0,0,0.14203270278935556,0.6166986974161862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-18 21:00:00,0,1,0.5593466830741693,0.68,0.058730784391013036,5.332718793265369,0,0,0,0,0.14203270278935556,0.6231048473200939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
